dsw_identified|identifiedBy|dwc_dateIdentified|dwc_identificationRemarks|tsnID|nameAccordingToID|dcterms_modified|suppress
http://bioimages.vanderbilt.edu/mtsu/32|phoebusp|2016-03-13||24764|wofford2002|2016-03-21T20:05:40-05:00|
http://bioimages.vanderbilt.edu/mtsu/5|phoebusp|2016-03-13||18074|wofford2002|2016-03-21T20:11:26-05:00|
http://bioimages.vanderbilt.edu/mtsu/18|phoebusp|2016-03-13||183385|wofford2002|2016-03-21T20:41:58-05:00|
http://bioimages.vanderbilt.edu/mtsu/34|phoebusp|2016-03-13||18048|wofford2002|2016-03-21T20:44:53-05:00|
http://bioimages.vanderbilt.edu/mtsu/10|phoebusp|2016-03-13||18070|wofford2002|2016-03-21T20:50:35-05:00|
http://bioimages.vanderbilt.edu/mtsu/9|phoebusp|2016-03-13||27982|wofford2002|2016-03-21T23:47:17-05:00|
http://bioimages.vanderbilt.edu/mtsu/31|phoebusp|2016-03-13||25782|wofford2002|2016-03-21T20:56:27-05:00|
http://bioimages.vanderbilt.edu/mtsu/14|phoebusp|2016-03-23||19020|tnflora2014|2016-03-23T02:22:25-05:00|
http://bioimages.vanderbilt.edu/mtsu/4|phoebusp|2016-03-23||19281|tnflora2014|2016-03-23T02:23:47-05:00|
http://bioimages.vanderbilt.edu/mtsu/8|phoebusp|2016-03-23||19282|tnflora2014|2016-03-23T02:24:23-05:00|
http://bioimages.vanderbilt.edu/mtsu/23|phoebusp|2016-03-13||502851|tnflora2014|2016-03-23T02:25:24-05:00|
http://bioimages.vanderbilt.edu/mtsu/21|phoebusp|2016-03-13||19462|tnflora2014|2016-03-23T02:27:09-05:00|
http://bioimages.vanderbilt.edu/mtsu/19|phoebusp|2016-03-13||19287|tnflora2014|2016-03-23T02:28:43-05:00|
http://bioimages.vanderbilt.edu/mtsu/17|phoebusp|2016-03-13||25110|tnflora2014|2016-03-23T02:29:35-05:00|
http://bioimages.vanderbilt.edu/mtsu/33|phoebusp|2016-03-13||19254|tnflora2014|2016-03-23T02:30:55-05:00|
http://bioimages.vanderbilt.edu/mtsu/30|phoebusp|2016-03-13||23855|tnflora2014|2016-03-23T02:31:52-05:00|
http://bioimages.vanderbilt.edu/mtsu/16|phoebusp|2016-03-13||19243|tnflora2014|2016-03-23T14:56:37-05:00|
http://bioimages.vanderbilt.edu/mtsu/22|phoebusp|2016-03-13||19290|tnflora2014|2016-03-23T14:57:51-05:00|
http://bioimages.vanderbilt.edu/mtsu/15|phoebusp|2016-03-13||34315|tnflora2014|2016-03-23T14:59:59-05:00|
http://bioimages.vanderbilt.edu/mtsu/11|phoebusp|2016-03-13||21536|tnflora2014|2016-03-23T15:01:58-05:00|
http://bioimages.vanderbilt.edu/mtsu/35|phoebusp|2016-03-13||18086|tnflora2014|2016-03-23T15:07:21-05:00|
http://bioimages.vanderbilt.edu/mtsu/25|phoebusp|2016-03-13||18158|tnflora2014|2016-03-23T15:09:08-05:00|
http://bioimages.vanderbilt.edu/mtsu/3|phoebusp|2016-03-13||32931|tnflora2014|2016-03-23T15:10:07-05:00|
http://bioimages.vanderbilt.edu/mtsu/20|phoebusp|2016-03-13||19042|tnflora2014|2016-03-23T15:11:09-05:00|
http://bioimages.vanderbilt.edu/mtsu/36|phoebusp|2016-03-13||32929|tnflora2014|2016-03-23T15:12:39-05:00|
http://bioimages.vanderbilt.edu/mtsu/28|phoebusp|2016-03-13||19300|tnflora2014|2016-03-23T15:13:53-05:00|
http://bioimages.vanderbilt.edu/mtsu/26|phoebusp|2016-03-13||19058|tnflora2014|2016-03-23T15:15:08-05:00|
http://bioimages.vanderbilt.edu/mtsu/7|phoebusp|2016-03-13||183269|tnflora2014|2016-03-23T15:16:53-05:00|
http://bioimages.vanderbilt.edu/mtsu/13|phoebusp|2016-03-13||28728|tnflora2014|2016-03-23T15:18:49-05:00|
http://bioimages.vanderbilt.edu/mtsu/27|phoebusp|2016-03-13||27821|tnflora2014|2016-03-23T15:19:55-05:00|
http://bioimages.vanderbilt.edu/mtsu/2|phoebusp|2016-03-13||27806|tnflora2014|2016-03-23T15:20:35-05:00|
http://bioimages.vanderbilt.edu/mtsu/12|phoebusp|2016-03-13||19049|tnflora2014|2016-03-23T15:21:42-05:00|
http://bioimages.vanderbilt.edu/mtsu/24|phoebusp|2016-03-13||19027|tnflora2014|2016-03-23T15:23:39-05:00|
http://bioimages.vanderbilt.edu/mtsu/1|phoebusp|2016-03-13||28731|tnflora2014|2016-03-23T15:25:48-05:00|
http://bioimages.vanderbilt.edu/ind-andersonwb/wa295|andersonwb|2003||500460|nominal|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-andersonwb/wa309|andersonwb|2003||500460|nominal|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-andersonwb/wa310|andersonwb|2003||500460|nominal|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-barberr/rb427|baskauf|2005-10-26||565525|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/00000|baskauf|2001-03-14||28728|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/00117|baskauf|2005||37395|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/01012|baskauf|2001||18086|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/04005|baskauf|1994||27257|merlin1980|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/04026|baskauf|1994||27257|merlin1980|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/04101|baskauf|1994||27257|merlin1980|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/04103|baskauf|1994||27257|merlin1980|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/04302|baskauf|1994||182079|merlin1980|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/04712|baskauf|1994||182079|merlin1980|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10001|baskauf|2004-07-09||32381|gleason1991|2016-02-06T06:21:06-06:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10003|baskauf|2006-03-11||19379|fna1993|2016-02-06T06:28:36-06:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10111|baskauf|2001-11-05||23063|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10113|baskauf|2001-11-05||23063|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10130|baskauf|2001-11-07||17957|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10134|baskauf|2001-11-09||17957|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10147|baskauf|2001-11-13||17957|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10148|baskauf|2001-11-13||17957|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10205|baskauf|2001-11-19||18074|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10207|baskauf|2001-11-19||25782|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10215|baskauf|2001-11-19||18074|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10225|baskauf|2001-11-19||183385|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10258|baskauf|2001-11-30||23063|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10262|baskauf|2001-11-30||23063|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10329|baskauf|2002-02-23||34315|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10332|baskauf|2002-02-23||18048|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10333|baskauf|2002-02-23||18048|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10336|baskauf|2002-02-23||19020|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10338|baskauf|2002-02-25||19020|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10341|baskauf|2002-02-25||19049|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10345|baskauf|2002-02-25||19027|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10365|baskauf|2002-03-24||22787|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10374|baskauf|2002-03-25||28731|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10376|baskauf|2002-03-25||28731|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10377|baskauf|2002-03-25||27806|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10380|baskauf|2002-03-25||19049|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10386|baskauf|2002-03-27||28731|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10406|baskauf|2011-01-03||18035|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10414|baskauf|2002-03-29||28782|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10419|baskauf|2002-03-29||504754|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10420|baskauf|2002-03-29||504754|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10425|baskauf|2002-03-29||19042|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10427|baskauf|2002-03-29||27821|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10430|baskauf|2002-03-31||19462|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10432|baskauf|2002-03-31||19462|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10433|baskauf|2002-03-31||32539|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10434|baskauf|2002-03-31||22047|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10442|baskauf|2002-04-03||18515|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10443|baskauf|2002-04-03||22787|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10444|baskauf|2002-04-03||18769|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10447|baskauf|2002-04-03||18945|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10449|baskauf|2002-04-03||31459|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10453|baskauf|2002-04-03||18990|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10454|baskauf|2002-04-03||18515|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10456|baskauf|2002-04-03||18994|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10462|baskauf|2002-04-03||19020|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10491|baskauf|2002-04-10||25782|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10492|baskauf|2002-04-10||28728|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10493|baskauf|2002-04-10||25782|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10494|baskauf|2002-04-10||28728|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10497|baskauf|2002-04-10||25782|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10512|baskauf|2002-04-10||22047|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10518|baskauf|2002-04-12||194882|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10527|baskauf|2002-04-12||194882|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10534|baskauf|2002-04-12||27806|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10537|baskauf|2002-04-13||18158|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10541|baskauf|2002-04-14||22778|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10543|baskauf|2002-04-14||22144|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10545|baskauf|2002-04-14||20193|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10546|baskauf|2002-04-14||25163|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10548|baskauf|2002-04-14||42977|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10552|baskauf|2002-04-15||22169|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10599|baskauf|2002-04-18||33460|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10624|baskauf|2002-04-20||18850|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10629|baskauf|2002-04-20||29791|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10635|baskauf|2002-04-20||565517|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10643|baskauf|2002-04-21||24764|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10655|baskauf|2002-04-21||32690|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10658|baskauf|2002-04-21||34797|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10660|baskauf|2002-04-22||33460|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10661|baskauf|2002-04-22||35298|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10703|baskauf|2011-08-29||19064|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10706|baskauf|2002-04-23||33460|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10731|baskauf|2002-04-24||32690|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10735|baskauf|2002-04-25||34307|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10737|baskauf|2002-04-25||32950|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10739|baskauf|2002-04-25||25782|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10743|baskauf|2002-04-25||33460|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10747|baskauf|2002-04-27||34307|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10754|baskauf|2002-04-29||565517|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10766|baskauf|2002-04-29||25782|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10773|baskauf|2002-04-29||34307|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10776|baskauf|2002-04-29||26355|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10777|baskauf|2002-04-29||24848|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10791|baskauf|2002-04-29||18048|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10797|baskauf|2002-04-30||32690|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10810|baskauf|2002-04-30||27980|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10815|baskauf|2002-04-30||24539|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10832|baskauf|2002-05-07||28821|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10835|baskauf|2002-05-07||27415|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10840|baskauf|2002-05-07||26313|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10856|baskauf|2002-05-07||27806|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10860|baskauf|2002-05-07||34307|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10861|baskauf|2002-05-07||28731|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10862|baskauf|2002-05-07||18074|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10863|baskauf|2002-05-07||27982|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10872|baskauf|2013-06-17||173776|behler1979|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10874|baskauf|2002-05-08||26676|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10882|baskauf|2002-05-10||25163|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10885|baskauf|2002-05-10||28602|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10890|baskauf|2002-05-10||18158|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10892|baskauf|2002-05-10||28821|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10893|baskauf|2002-05-10||28821|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10894|baskauf|2002-05-11||43346|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10897|baskauf|2002-05-11||28749|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10901|baskauf|2002-05-11||35787|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10904|baskauf|2002-05-11||28827|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10922|baskauf|2002-05-14||35787|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10924|baskauf|2002-05-14||35787|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10925|baskauf|2002-05-14||37903|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10938|baskauf|2002-05-14||504754|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10946|baskauf|2002-05-14||18074|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10991|baskauf|2002-05-15||19050|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10992|baskauf|2002-05-15||19290|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10993|baskauf|2002-05-15||19290|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/10997|baskauf|2002-05-16||28827|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11006|baskauf|2002-05-16||35283|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11010|baskauf|2002-05-16||26231|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11012|baskauf|2002-05-16||37903|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11014|baskauf|2002-05-16||34615|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11017|baskauf|2002-05-16||38424|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11019|baskauf|2002-05-16||18147|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11021|baskauf|2002-05-16||36438|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11023|baskauf|2002-05-16||27947|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11027|baskauf|2002-05-16||31396|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11029|baskauf|2002-05-16||36438|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11030|baskauf|2002-05-16||19504|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11033|baskauf|2002-05-16||26539|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11037|baskauf|2002-05-16||19050|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11041|baskauf|2002-05-16||35274|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11045|baskauf|2002-05-16||35298|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11046|baskauf|2002-05-16||28777|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11048|baskauf|2002-05-16||20937|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11053|baskauf|2002-05-16||22445|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11055|frankism|2011-07-03||19066|nominal|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11064|baskauf|2002-05-16||22445|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11078|baskauf|2002-05-16||22484|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11084|baskauf|2002-05-16||35283|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11085|baskauf|2002-05-16||19070|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11086|baskauf|2002-05-16||18147|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11097|baskauf|2002-05-19||35283|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11100|baskauf|2002-05-16||18048|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11111|baskauf|2002-05-20||19254|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11115|baskauf|2002-05-20||19027|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11116|baskauf|2002-05-20||19234|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11118|baskauf|2002-05-20||19102|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11156|baskauf|2002-05-21||32950|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11161|baskauf|2002-05-21||19051|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11166|baskauf|2002-05-21||18048|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11169|baskauf|2002-05-22||19102|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11174|baskauf|2002-05-22||183269|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11189|baskauf|2002-05-23||27776|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11202|baskauf|2002-05-23||18048|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11227|baskauf|2002-05-24||25782|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11288|baskauf|2002-05-24||28731|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11320|baskauf|2002-05-25||19050|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11322|baskauf|2002-05-25||18158|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11327|baskauf|2002-05-25||24764|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11331|baskauf|2002-05-25||24764|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11335|baskauf|2002-05-25||19254|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11341|baskauf|2002-05-25||18158|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11345|baskauf|2002-05-25||18850|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11357|baskauf|2002-05-28||23677|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/11366|baskauf|2002-05-28||18077|fna1993|2015-07-31T15:56:37-05:00|
